round,accuracy,self,enemy
175,0.3111111111111111,stationary,stationary
176,0.4482758620689655,stationary,stationary
177,0.2777777777777778,stationary,stationary
178,0.8095238095238095,stationary,stationary
179,0.4634146341463415,stationary,stationary
180,0.3064516129032258,stationary,stationary
181,0.5909090909090909,stationary,stationary
182,0.5,stationary,stationary
183,0.07058823529411765,stationary,stationary
184,0.6153846153846154,stationary,stationary
185,0.96,stationary,stationary
186,0.47058823529411764,stationary,stationary
187,0.5833333333333334,stationary,stationary
188,0.48,stationary,stationary
189,0.32,stationary,stationary
190,0.25,stationary,stationary
191,0.2,stationary,stationary
192,0.16129032258064516,stationary,stationary
193,0.5263157894736842,stationary,stationary
194,0.024096385542168676,stationary,stationary
195,0.5666666666666667,stationary,stationary
196,0.42857142857142855,stationary,stationary
197,0.38095238095238093,stationary,stationary
198,0.3111111111111111,stationary,stationary
199,0.03225806451612903,stationary,stationary
200,0.32653061224489793,stationary,stationary
201,0.04672897196261682,stationary,stationary
202,0.1411764705882353,stationary,stationary
203,0.3617021276595745,stationary,stationary
204,0.5925925925925926,stationary,stationary
205,0.0,stationary,stationary
206,0.06756756756756757,stationary,stationary
207,0.5675675675675675,stationary,stationary
208,1.0,stationary,stationary
209,0.5263157894736842,stationary,stationary
210,0.25806451612903225,stationary,stationary
211,0.7096774193548387,stationary,stationary
212,0.8888888888888888,stationary,stationary
213,0.24096385542168675,stationary,stationary
214,0.6206896551724138,stationary,stationary
215,0.3,stationary,stationary
216,0.32558139534883723,stationary,stationary
217,0.7083333333333334,stationary,stationary
218,0.4090909090909091,stationary,stationary
219,0.96,stationary,stationary
220,0.3484848484848485,stationary,stationary
221,0.06722689075630252,stationary,stationary
222,0.3488372093023256,stationary,stationary
223,0.38095238095238093,stationary,stationary
224,0.1037037037037037,stationary,stationary
225,0.6153846153846154,stationary,stationary
226,0.14563106796116504,stationary,stationary
227,0.15294117647058825,stationary,stationary
228,0.6666666666666666,stationary,stationary
229,0.5,stationary,stationary
230,0.06315789473684211,stationary,stationary
