round,accuracy,self,enemy
145,0.4666666666666667,stationary,both
146,0.2,stationary,both
147,0.2647058823529412,stationary,both
148,0.3,stationary,both
149,0.3793103448275862,stationary,both
150,0.6,stationary,both
151,0.15789473684210525,stationary,both
152,0.21428571428571427,stationary,both
153,0.3333333333333333,stationary,both
155,0.16,stationary,both
156,0.28,stationary,both
160,0.2857142857142857,stationary,both
161,0.325,stationary,both
162,0.2727272727272727,stationary,both
163,0.4,stationary,both
164,0.2608695652173913,stationary,both
165,0.4,stationary,both
167,0.09090909090909091,stationary,both
168,0.4444444444444444,stationary,both
169,0.2553191489361702,stationary,both
170,0.3902439024390244,stationary,both
171,0.375,stationary,both
172,0.25,stationary,both
173,0.358974358974359,stationary,both
174,0.23076923076923078,stationary,both
175,0.4186046511627907,stationary,both
176,0.2571428571428571,stationary,both
178,0.5,stationary,both
179,0.5,stationary,both
180,0.46153846153846156,stationary,both
182,0.25806451612903225,stationary,both
183,0.2857142857142857,stationary,both
184,0.4,stationary,both
185,0.1111111111111111,stationary,both
186,0.2,stationary,both
187,0.32,stationary,both
188,0.17307692307692307,stationary,both
189,0.25925925925925924,stationary,both
190,0.3939393939393939,stationary,both
191,0.2222222222222222,stationary,both
192,0.17391304347826086,stationary,both
195,0.25,stationary,both
197,0.25806451612903225,stationary,both
198,0.3333333333333333,stationary,both
199,0.25,stationary,both
202,0.2765957446808511,stationary,both
203,0.20634920634920634,stationary,both
204,0.09523809523809523,stationary,both
205,0.32142857142857145,stationary,both
206,0.17391304347826086,stationary,both
207,0.25,stationary,both
208,0.35,stationary,both
210,0.375,stationary,both
211,0.14285714285714285,stationary,both
212,0.3611111111111111,stationary,both
215,0.21428571428571427,stationary,both
217,0.32894736842105265,stationary,both
218,0.45454545454545453,stationary,both
219,0.27586206896551724,stationary,both
221,0.21052631578947367,stationary,both
222,0.23684210526315788,stationary,both
223,0.3829787234042553,stationary,both
224,0.21052631578947367,stationary,both
225,0.2727272727272727,stationary,both
226,0.5454545454545454,stationary,both
227,0.35294117647058826,stationary,both
228,0.1951219512195122,stationary,both
229,0.2,stationary,both
230,0.30303030303030304,stationary,both
233,0.47058823529411764,stationary,both
235,0.07142857142857142,stationary,both
236,0.2777777777777778,stationary,both
237,0.2413793103448276,stationary,both
239,0.42857142857142855,stationary,both
240,0.17647058823529413,stationary,both
241,0.5,stationary,both
242,0.16666666666666666,stationary,both
243,0.2222222222222222,stationary,both
244,0.07142857142857142,stationary,both
245,0.2702702702702703,stationary,both
246,0.2692307692307692,stationary,both
247,0.4090909090909091,stationary,both
248,0.16666666666666666,stationary,both
249,0.32142857142857145,stationary,both
250,0.1875,stationary,both
251,0.358974358974359,stationary,both
253,0.36,stationary,both
254,0.1951219512195122,stationary,both
255,0.2857142857142857,stationary,both
256,0.4375,stationary,both
257,0.25,stationary,both
258,0.6842105263157895,stationary,both
259,0.3333333333333333,stationary,both
260,0.1111111111111111,stationary,both
261,0.25,stationary,both
262,0.1282051282051282,stationary,both
266,0.3888888888888889,stationary,both
267,0.23076923076923078,stationary,both
268,0.1935483870967742,stationary,both
269,0.75,stationary,both
270,0.15,stationary,both
271,0.2,stationary,both
272,0.22641509433962265,stationary,both
273,0.1111111111111111,stationary,both
274,0.16666666666666666,stationary,both
276,0.2916666666666667,stationary,both
277,0.1875,stationary,both
279,0.3333333333333333,stationary,both
280,0.30434782608695654,stationary,both
282,0.2857142857142857,stationary,both
284,0.22857142857142856,stationary,both
285,0.3548387096774194,stationary,both
287,0.3793103448275862,stationary,both
288,0.1,stationary,both
289,0.34285714285714286,stationary,both
290,0.2608695652173913,stationary,both
291,0.07692307692307693,stationary,both
292,0.42857142857142855,stationary,both
293,0.2608695652173913,stationary,both
294,0.23333333333333334,stationary,both
295,0.2903225806451613,stationary,both
296,0.23529411764705882,stationary,both
298,0.23809523809523808,stationary,both
300,0.17647058823529413,stationary,both
301,0.23809523809523808,stationary,both
302,0.16666666666666666,stationary,both
304,0.4230769230769231,stationary,both
305,0.3191489361702128,stationary,both
306,0.3225806451612903,stationary,both
308,0.1,stationary,both
309,0.234375,stationary,both
310,0.13333333333333333,stationary,both
311,0.43333333333333335,stationary,both
312,0.45161290322580644,stationary,both
313,0.2857142857142857,stationary,both
314,0.4782608695652174,stationary,both
315,0.14285714285714285,stationary,both
317,0.24242424242424243,stationary,both
318,0.36585365853658536,stationary,both
319,0.45,stationary,both
320,0.12195121951219512,stationary,both
321,0.23076923076923078,stationary,both
322,0.3333333333333333,stationary,both
323,0.34615384615384615,stationary,both
324,0.3076923076923077,stationary,both
325,0.42857142857142855,stationary,both
328,0.5217391304347826,stationary,both
329,0.16,stationary,both
332,0.25,stationary,both
334,0.18518518518518517,stationary,both
335,0.1111111111111111,stationary,both
336,0.15384615384615385,stationary,both
337,0.4594594594594595,stationary,both
338,0.0967741935483871,stationary,both
339,0.4,stationary,both
341,0.3125,stationary,both
342,0.25,stationary,both
343,0.25,stationary,both
344,0.46153846153846156,stationary,both
345,0.2619047619047619,stationary,both
348,0.25,stationary,both
349,0.32558139534883723,stationary,both
350,0.1111111111111111,stationary,both
352,0.16,stationary,both
353,0.21951219512195122,stationary,both
354,0.7058823529411765,stationary,both
355,0.35,stationary,both
356,0.2631578947368421,stationary,both
358,0.15,stationary,both
359,0.28125,stationary,both
360,0.3,stationary,both
361,0.5,stationary,both
362,0.7692307692307693,stationary,both
363,0.4857142857142857,stationary,both
364,0.2608695652173913,stationary,both
366,0.6190476190476191,stationary,both
367,0.3793103448275862,stationary,both
368,0.13333333333333333,stationary,both
369,0.058823529411764705,stationary,both
370,0.12121212121212122,stationary,both
371,0.46153846153846156,stationary,both
372,0.1951219512195122,stationary,both
373,0.23333333333333334,stationary,both
374,0.3870967741935484,stationary,both
375,0.2222222222222222,stationary,both
377,0.3333333333333333,stationary,both
379,0.17857142857142858,stationary,both
380,0.1724137931034483,stationary,both
382,0.22448979591836735,stationary,both
384,0.41379310344827586,stationary,both
385,0.3333333333333333,stationary,both
386,0.21875,stationary,both
387,0.18421052631578946,stationary,both
389,0.2962962962962963,stationary,both
392,0.28125,stationary,both
393,0.27586206896551724,stationary,both
394,0.20588235294117646,stationary,both
395,0.14285714285714285,stationary,both
397,0.13953488372093023,stationary,both
398,0.375,stationary,both
399,0.3448275862068966,stationary,both
400,0.275,stationary,both
401,0.3333333333333333,stationary,both
402,0.18181818181818182,stationary,both
403,0.3333333333333333,stationary,both
408,0.4444444444444444,stationary,both
409,0.34210526315789475,stationary,both
410,0.24,stationary,both
412,0.21212121212121213,stationary,both
414,1.0,stationary,both
415,0.07407407407407407,stationary,both
416,0.3333333333333333,stationary,both
417,0.2558139534883721,stationary,both
418,0.125,stationary,both
419,0.4,stationary,both
420,0.27450980392156865,stationary,both
422,0.3125,stationary,both
424,0.25,stationary,both
425,0.6,stationary,both
426,0.25806451612903225,stationary,both
427,0.2916666666666667,stationary,both
428,0.25,stationary,both
429,0.3125,stationary,both
430,0.2857142857142857,stationary,both
431,0.4,stationary,both
433,0.27586206896551724,stationary,both
436,0.14705882352941177,stationary,both
438,0.32142857142857145,stationary,both
439,0.4,stationary,both
440,0.4666666666666667,stationary,both
441,0.4230769230769231,stationary,both
443,0.30434782608695654,stationary,both
445,0.37209302325581395,stationary,both
446,0.4,stationary,both
447,0.10714285714285714,stationary,both
448,0.21052631578947367,stationary,both
449,0.2857142857142857,stationary,both
450,0.3333333333333333,stationary,both
451,0.3684210526315789,stationary,both
452,0.5238095238095238,stationary,both
453,0.5172413793103449,stationary,both
455,0.1774193548387097,stationary,both
456,0.25,stationary,both
457,0.3448275862068966,stationary,both
458,0.2777777777777778,stationary,both
459,0.21212121212121213,stationary,both
460,0.5652173913043478,stationary,both
461,0.16666666666666666,stationary,both
462,0.75,stationary,both
464,0.48148148148148145,stationary,both
466,0.3333333333333333,stationary,both
469,0.16279069767441862,stationary,both
470,0.3125,stationary,both
471,0.32142857142857145,stationary,both
472,0.5161290322580645,stationary,both
474,0.11538461538461539,stationary,both
475,0.19230769230769232,stationary,both
476,0.1111111111111111,stationary,both
478,0.28,stationary,both
479,0.1388888888888889,stationary,both
481,0.19444444444444445,stationary,both
482,0.375,stationary,both
483,0.10344827586206896,stationary,both
484,0.47368421052631576,stationary,both
485,0.2,stationary,both
486,0.3392857142857143,stationary,both
487,0.2727272727272727,stationary,both
489,0.19230769230769232,stationary,both
490,0.21052631578947367,stationary,both
491,0.2857142857142857,stationary,both
492,0.32142857142857145,stationary,both
493,0.55,stationary,both
494,0.2,stationary,both
495,0.3076923076923077,stationary,both
496,0.27586206896551724,stationary,both
497,0.4375,stationary,both
498,0.2608695652173913,stationary,both
499,0.5652173913043478,stationary,both
