chunk,threads,setsize,time
100,2,4,0.003000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.001000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.002000
100,2,4,0.002000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.003000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.001000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.002000
100,2,4,0.003000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.001000
100,2,4,0.002000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.002000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.002000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.001000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,4,0.000000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.002000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.002000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.002000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.002000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.002000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.001000
100,2,8,0.000000
100,2,8,0.002000
100,2,8,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.002000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.002000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.002000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.001000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,12,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.002000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.002000
100,2,16,0.000000
100,2,16,0.001000
100,2,16,0.000000
100,2,16,0.000000
100,2,16,0.000000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.002000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.001000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.002000
100,2,20,0.001000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.002000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.003000
100,2,20,0.000000
100,2,20,0.002000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.002000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.002000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.002000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.007000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.027000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.002000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.001000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.001000
100,2,20,0.000000
100,2,20,0.002000
100,2,20,0.000000
100,2,20,0.001000
100,2,20,0.001000
100,2,24,0.000000
100,2,24,0.003000
100,2,24,0.001000
100,2,24,0.005000
100,2,24,0.001000
100,2,24,0.003000
100,2,24,0.001000
100,2,24,0.005000
100,2,24,0.001000
100,2,24,0.002000
100,2,24,0.001000
100,2,24,0.004000
100,2,24,0.001000
100,2,24,0.007000
100,2,24,0.000000
100,2,24,0.009000
100,2,24,0.003000
100,2,24,0.001000
100,2,24,0.002000
100,2,24,0.001000
100,2,24,0.002000
100,2,24,0.000000
100,2,24,0.002000
100,2,24,0.000000
100,2,24,0.002000
100,2,24,0.004000
100,2,24,0.003000
100,2,24,0.007000
100,2,24,0.002000
100,2,24,0.001000
100,2,24,0.005000
100,2,24,0.003000
100,2,24,0.001000
100,2,24,0.000000
100,2,24,0.001000
100,2,24,0.003000
100,2,24,0.003000
100,2,24,0.003000
100,2,24,0.004000
100,2,24,0.015000
100,2,24,0.002000
100,2,24,0.001000
100,2,24,0.002000
100,2,24,0.002000
100,2,24,0.002000
100,2,24,0.003000
100,2,24,0.002000
100,2,24,0.003000
100,2,24,0.001000
100,2,24,0.000000
100,2,24,0.002000
100,2,24,0.008000
100,2,24,0.032000
100,2,24,0.001000
100,2,24,0.001000
100,2,24,0.002000
100,2,24,0.004000
100,2,24,0.004000
100,2,24,0.085000
100,2,24,0.003000
100,2,24,0.002000
100,2,24,0.000000
100,2,24,0.004000
100,2,24,0.000000
100,2,24,0.004000
100,2,24,0.002000
100,2,24,0.001000
100,2,24,0.000000
100,2,24,0.000000
100,2,24,0.004000
100,2,24,0.004000
100,2,24,0.001000
100,2,24,0.003000
100,2,24,0.004000
100,2,24,0.002000
100,2,24,0.001000
100,2,24,0.001000
100,2,24,0.002000
100,2,24,0.001000
100,2,24,0.000000
100,2,24,0.001000
100,2,24,0.002000
100,2,24,0.002000
100,2,24,0.001000
100,2,24,0.003000
100,2,24,0.000000
100,2,24,0.006000
100,2,24,0.002000
100,2,24,0.004000
100,2,24,0.001000
100,2,24,0.001000
100,2,24,0.005000
100,2,24,0.001000
100,2,24,0.002000
100,2,24,0.001000
100,2,24,0.001000
100,2,24,0.000000
100,2,24,0.003000
100,2,24,0.002000
100,2,24,0.002000
100,2,28,0.002000
100,2,28,0.002000
100,2,28,0.013000
100,2,28,0.000000
100,2,28,0.004000
100,2,28,0.012000
100,2,28,0.006000
