round,accuracy,self,enemy
489,0.18181818181818182,both,walls
490,0.2,both,walls
491,0.10714285714285714,both,walls
492,0.1891891891891892,both,walls
493,0.25,both,walls
494,0.16,both,walls
495,0.0,both,walls
496,0.13333333333333333,both,walls
497,0.1724137931034483,both,walls
498,0.0625,both,walls
499,0.058823529411764705,both,walls
