selfX,selfY,selfEnergy,selfGunHeading,enemyCount,targetDistance,targetHeading,targetBearing,targetEnergy,targetVelocity,deltaGunHeading,hit
0.5396233557616514,0.7215785413968304,0.395,0.6426169204565874,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.4,0.0,82.87620165865746,false
0.43020186175230324,0.8021535488124162,0.39,0.6506063695084131,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.4,0.0,62.60466273767901,false
0.43020186175230324,0.8021535488124162,0.38,0.6335193841658832,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.4,0.0,-69.55313343212968,false
0.5396233557616514,0.7215785413968304,0.375,0.6625384579655229,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.4,0.0,68.19941781431473,false
0.43020186175230324,0.8021535488124162,0.37,0.6297590630052857,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.4,0.0,69.54968597416078,false
0.5396233557616514,0.7215785413968304,0.365,0.6562859684890652,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.4,0.0,40.654665349011566,false
0.43020186175230324,0.8021535488124162,0.36,0.6025489277918747,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.4,0.0,81.62035471009384,false
0.5396233557616514,0.7215785413968304,0.355,0.662605468653246,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.4,0.0,3.400259766008034,false
0.43020186175230324,0.8021535488124162,0.35,0.6164950791143791,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.4,0.0,78.07716211469116,false
0.45646302031454683,0.7828155470326756,0.34,0.6119846666615499,1,0.42335464699870073,0.5851463068452596,-0.21038385031609477,0.4,0.0,-80.82029379674044,false
0.43020186175230324,0.8021535488124162,0.33,0.6506053989670242,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.4,0.0,41.436124768034546,false
0.5396233557616514,0.7215785413968304,0.325,0.6545946344337865,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.4,0.0,48.93239846241258,false
0.43020186175230324,0.8021535488124162,0.32,0.6238512968293767,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.4,0.0,52.21421555170332,false
0.5396233557616514,0.7215785413968304,0.315,0.6577796733618853,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.4,0.0,37.334560921188995,false
0.5396233557616514,0.7215785413968304,0.305,0.6624722545285142,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.4,0.0,-46.75077635024314,true
0.43020186175230324,0.8021535488124162,0.315,0.643720098000061,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.38,0.0,-58.80863602785792,false
0.5396233557616514,0.7215785413968304,0.31,0.6470294423671223,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.38,0.0,44.457753788047256,false
0.5396233557616514,0.7215785413968304,0.3,0.6807401806529682,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.38,0.0,-22.78789653854109,false
0.46521673983529466,0.7763695464394288,0.295,0.6174404680459096,1,0.42539613661313247,0.5851463068452596,-0.2074828676791956,0.38,0.0,40.45477202482593,false
0.43020186175230324,0.8021535488124162,0.29,0.6187037236704257,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.38,0.0,0.0,false
0.5396233557616514,0.7215785413968304,0.285,0.6774436282855878,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.38,0.0,51.54079623321823,false
0.43020186175230324,0.8021535488124162,0.28,0.6539458400445272,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.38,0.0,23.905796438623184,false
0.5396233557616514,0.7215785413968304,0.275,0.6647952745962578,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.38,0.0,68.45496178673605,false
0.43020186175230324,0.8021535488124162,0.27,0.6327257240038574,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.38,0.0,60.107171176341495,false
0.5396233557616514,0.7215785413968304,0.265,0.6885789772714722,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.38,0.0,-3.6515526280333575,false
0.5396233557616514,0.7215785413968304,0.255,0.6658208784439441,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.38,0.0,-7.379079157949917,false
0.50460847767866,0.7473625437698178,0.26,0.6353142080902114,1,0.43628327339047523,0.5851463068452596,-0.19480258534843414,0.36,0.0,50.89848368341694,false
0.5396233557616514,0.7215785413968304,0.255,0.6655877738774802,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,-79.27429026696876,false
0.43020186175230324,0.8021535488124162,0.25,0.6120480786914559,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,19.1068107091929,false
0.5396233557616514,0.7215785413968304,0.245,0.6651225528836581,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,9.370856792582686,false
0.5396233557616514,0.7215785413968304,0.235,0.6486891110937743,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,-16.941189260502554,false
0.43020186175230324,0.8021535488124162,0.23,0.6016302520368225,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,-69.69072470432181,false
0.5396233557616514,0.7215785413968304,0.225,0.6858226834137062,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,58.75412754080165,false
0.43020186175230324,0.8021535488124162,0.22,0.6268063710270438,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,29.007827540781832,false
0.5396233557616514,0.7215785413968304,0.215,0.6518281141958819,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,68.86740535674551,false
0.5396233557616514,0.7215785413968304,0.205,0.644461176742084,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,41.16157756652623,false
0.43020186175230324,0.8021535488124162,0.2,0.6476877810935454,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,41.48932950346861,false
0.5396233557616514,0.7215785413968304,0.195,0.6518248074920688,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,70.13173712223187,false
0.43020186175230324,0.8021535488124162,0.19,0.6244129661649348,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,56.62780684446875,false
0.43020186175230324,0.8021535488124162,0.18,0.6232048091429451,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,-34.1857409328054,false
0.5396233557616514,0.7215785413968304,0.175,0.6393555287740412,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,-14.627048079901087,false
0.43020186175230324,0.8021535488124162,0.17,0.6542803952187604,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,-29.15757016441276,false
0.5396233557616514,0.7215785413968304,0.165,0.6843982558731694,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,-90.02692060981994,false
0.43020186175230324,0.8021535488124162,0.16,0.6565456986236696,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,9.097132491749875,false
0.43020186175230324,0.8021535488124162,0.15,0.6103040686016317,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,-61.45620615460386,false
0.5396233557616514,0.7215785413968304,0.145,0.6618146070610654,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,-61.25741506902829,false
0.43020186175230324,0.8021535488124162,0.14,0.6027662318693202,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,76.95462030021326,false
0.43020186175230324,0.8021535488124162,0.13,0.651615024770459,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,-24.801909015256157,false
0.5396233557616514,0.7215785413968304,0.125,0.6382763886169697,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,-78.72589884049638,false
0.43020186175230324,0.8021535488124162,0.12,0.6418155585044797,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,-3.051566606863048,false
0.50460847767866,0.7473625437698178,0.115,0.6333389845965268,1,0.43628327339047523,0.5851463068452596,-0.19480258534843414,0.36,0.0,-46.03164017087088,false
0.43020186175230324,0.8021535488124162,0.11,0.6165844285663298,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,41.374102882268375,false
0.43020186175230324,0.8021535488124162,0.1,0.642335470687864,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,5.392622889136703,false
0.43020186175230324,0.8021535488124162,0.09,0.6018924393243512,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,56.353135889534,false
0.46521673983529466,0.7763695464394288,0.08,0.6278599792526413,1,0.42539613661313247,0.5851463068452596,-0.2074828676791956,0.36,0.0,84.38097568818827,false
0.43020186175230324,0.8021535488124162,0.075,0.6400293561642749,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.36,0.0,0.0,false
0.5396233557616514,0.7215785413968304,0.07,0.6705366088548598,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,47.772322036807054,false
0.5396233557616514,0.7215785413968304,0.06,0.6647123606405391,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.36,0.0,39.97511502043915,true
0.43020186175230324,0.8021535488124162,0.07,0.6090876801417586,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.34,0.0,78.94077910384212,false
0.4345787215126771,0.7989305485157928,0.06,0.6040228866000747,1,0.41887631511036016,0.5851463068452596,-0.21775141484058086,0.34,0.0,-8.11134060337416,false
0.5396233557616514,0.7215785413968304,0.055,0.6926024960351462,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.34,0.0,-8.92891870223903,false
0.50460847767866,0.7473625437698178,0.045,0.6308245959968326,1,0.43628327339047523,0.5851463068452596,-0.19480258534843414,0.34,0.0,-65.09204991407422,false
0.5396233557616514,0.7215785413968304,0.035,0.6570904274628747,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.34,0.0,-0.41795186993209654,false
0.5396233557616514,0.7215785413968304,0.025,0.6469573007416612,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.34,0.0,-64.97756477833954,false
0.43020186175230324,0.8021535488124162,0.02,0.6331307319129403,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.34,0.0,-21.287904954297403,false
0.5396233557616514,0.7215785413968304,0.015,0.6851087737065585,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.34,0.0,-63.86844813959085,false
0.43020186175230324,0.8021535488124162,0.01,0.6188075288743617,1,0.4180897145415582,0.5851463068452596,-0.2192429724335681,0.34,0.0,0.8749014222876923,false
0.5396233557616514,0.7215785413968304,0.005,0.6767933661584943,1,0.4481717954983841,0.5851463068452596,-0.18410729000681966,0.34,0.0,31.821745874106,false
0.1608345558625867,0.30502346019681026,0.495,0.13807680802630012,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,40.745504156640266,false
0.28574642766186714,0.2987661219483401,0.49,0.14014765290585604,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,19.338086345087746,false
0.28574642766186714,0.2987661219483401,0.48,0.15737265174984638,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,50.27633029268361,false
0.1608345558625867,0.30502346019681026,0.475,0.13036245811841163,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,0.0,false
0.28574642766186714,0.2987661219483401,0.47,0.11034743659648212,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,76.37716574900875,false
0.28574642766186714,0.2987661219483401,0.46,0.14967721785138602,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,14.508965103520808,false
0.28574642766186714,0.2987661219483401,0.45,0.12495371504993125,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,-80.75295106778755,false
0.28574642766186714,0.2987661219483401,0.44,0.15948093689035436,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,-59.33364528024011,false
0.1608345558625867,0.30502346019681026,0.435,0.1613319222230207,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,0.0,false
0.28574642766186714,0.2987661219483401,0.43,0.12436526413855278,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,2.857031887827702,false
0.20080635483835643,0.3030211119572998,0.425,0.1323014638269631,1,0.5475530074728888,0.9311572770605063,0.3735072451501765,0.5,0.0,-63.44672095526897,false
0.1608345558625867,0.30502346019681026,0.415,0.14789080621809086,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,0.6206653218207379,false
0.28574642766186714,0.2987661219483401,0.41,0.1496148765564813,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,0.0,false
0.1608345558625867,0.30502346019681026,0.405,0.13586808858384886,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,-14.8559694513809,false
0.28574642766186714,0.2987661219483401,0.4,0.15015706233001302,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,-37.56907627035264,false
0.1608345558625867,0.30502346019681026,0.395,0.15690962824570015,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,31.540593884705572,false
0.28574642766186714,0.2987661219483401,0.39,0.13341127792543742,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,-63.78076536141347,false
0.1608345558625867,0.30502346019681026,0.385,0.17846470747706666,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,0.0,false
0.28574642766186714,0.2987661219483401,0.38,0.12371649458359643,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,-44.87546938870494,false
0.1608345558625867,0.30502346019681026,0.375,0.16572907961497158,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,0.0,false
0.1608345558625867,0.30502346019681026,0.365,0.15555039903872508,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,62.04232107440842,false
0.28574642766186714,0.2987661219483401,0.36,0.1612235131343035,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,54.13774528831459,false
0.28574642766186714,0.2987661219483401,0.35,0.13245584213175068,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,-64.49410684923348,false
0.1608345558625867,0.30502346019681026,0.345,0.15251399841576524,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,38.92458158453738,false
0.28574642766186714,0.2987661219483401,0.34,0.14952672503947978,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.5,0.0,-65.6527121116701,false
0.1608345558625867,0.30502346019681026,0.335,0.1338247469515073,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.5,0.0,0.01650515567770583,false
0.28574642766186714,0.2987661219483401,0.345,0.1338705946061672,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,28.067289869264897,false
0.28574642766186714,0.2987661219483401,0.335,0.14882747087335685,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-56.927274842807705,false
0.1608345558625867,0.30502346019681026,0.33,0.1573628185322242,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,35.77478471425283,false
0.28574642766186714,0.2987661219483401,0.325,0.14562610940514834,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,23.49519926256353,false
0.28574642766186714,0.2987661219483401,0.315,0.1576541182008977,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-39.165116096093605,false
0.1608345558625867,0.30502346019681026,0.31,0.15714053150663915,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,-80.7899168563221,false
0.28574642766186714,0.2987661219483401,0.305,0.15494631801685554,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-104.33489961662748,false
0.28574642766186714,0.2987661219483401,0.295,0.15293865240355517,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-56.38786000416066,false
0.28574642766186714,0.2987661219483401,0.285,0.13356503517338275,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-56.806291081121785,false
0.1608345558625867,0.30502346019681026,0.28,0.1424364488369333,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,-20.745492217040663,false
0.28574642766186714,0.2987661219483401,0.275,0.14036563712293149,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-29.32707161252823,false
0.1608345558625867,0.30502346019681026,0.27,0.17001266042146418,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,9.486345668616892,false
0.28574642766186714,0.2987661219483401,0.265,0.14080806505651064,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,59.87133471042358,false
0.28574642766186714,0.2987661219483401,0.255,0.11927183875668755,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-53.95853089878915,false
0.1608345558625867,0.30502346019681026,0.25,0.13605369737116202,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,-9.717944465461244,false
0.2745043591999319,0.29932928239070244,0.245,0.10905940718932525,1,0.5079751503278919,0.9311572770605063,0.3602988907973622,0.48,0.0,-32.3677466194093,false
0.28574642766186714,0.2987661219483401,0.235,0.15527441352424512,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-19.915426918945442,false
0.1608345558625867,0.30502346019681026,0.23,0.1555093387493967,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,-29.83540645541305,false
0.28574642766186714,0.2987661219483401,0.225,0.1281887652621382,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,28.722969601144243,false
0.28574642766186714,0.2987661219483401,0.215,0.10694150015227608,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,81.20577606874872,false
0.28574642766186714,0.2987661219483401,0.205,0.14604956550345288,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-41.965013362818574,false
0.1608345558625867,0.30502346019681026,0.2,0.14059119505117906,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,18.655920307359693,false
0.28574642766186714,0.2987661219483401,0.195,0.13685764034939998,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,13.23338030744614,false
0.1608345558625867,0.30502346019681026,0.19,0.1736170300923055,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,0.0,false
0.28574642766186714,0.2987661219483401,0.185,0.13914689588732634,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,31.24352475983943,false
0.2457746286860974,0.3007684701878506,0.175,0.11904458293221733,1,0.5229685787698543,0.9311572770605063,0.3656848041241604,0.48,0.0,29.745622885830244,false
0.20080635483835643,0.3030211119572998,0.165,0.125912933836602,1,0.5475530074728888,0.9311572770605063,0.3735072451501765,0.48,0.0,-7.273016560251634,false
0.1608345558625867,0.30502346019681026,0.16,0.1730619683814276,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,76.97365243613734,false
0.28574642766186714,0.2987661219483401,0.155,0.15609772933688357,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,13.692005470423467,false
0.28574642766186714,0.2987661219483401,0.145,0.11247852133699478,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,58.815270635847725,false
0.28574642766186714,0.2987661219483401,0.135,0.140589822807571,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-27.958092081060187,false
0.1608345558625867,0.30502346019681026,0.13,0.17403956702684828,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,-71.56956568091792,false
0.28574642766186714,0.2987661219483401,0.125,0.14190188457985406,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,0.0,false
0.28574642766186714,0.2987661219483401,0.115,0.13627667941167668,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.48,0.0,-65.81681261945647,false
0.1608345558625867,0.30502346019681026,0.11,0.13290532360427246,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,75.3945991899707,false
0.1608345558625867,0.30502346019681026,0.1,0.1672010660652772,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.48,0.0,-86.64319839383057,true
0.28574642766186714,0.2987661219483401,0.11,0.14874773719352566,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.46,0.0,32.038991729249005,false
0.28574642766186714,0.2987661219483401,0.1,0.10899038207333533,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.46,0.0,63.354207737847474,false
0.28574642766186714,0.2987661219483401,0.09,0.15795289577869545,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.46,0.0,4.578467705627503,false
0.1608345558625867,0.30502346019681026,0.085,0.1706708616276604,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.46,0.0,0.0,false
0.28574642766186714,0.2987661219483401,0.08,0.1299911438940759,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.46,0.0,-41.90365213910652,false
0.1608345558625867,0.30502346019681026,0.075,0.18025877684100225,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.46,0.0,0.0,false
0.28574642766186714,0.2987661219483401,0.07,0.15206173050766705,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.46,0.0,-70.15093668000065,false
0.1608345558625867,0.30502346019681026,0.065,0.13812816928655305,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.46,0.0,-65.01608203960106,false
0.1608345558625867,0.30502346019681026,0.055,0.17560632571210705,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.46,0.0,-23.20425598613879,false
0.26576052817398227,0.2997672960680954,0.05,0.11115005908394375,1,0.5124755346980939,0.9311572770605063,0.3619713561177755,0.46,0.0,62.486063826640304,false
0.28574642766186714,0.2987661219483401,0.045,0.1180557919357221,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.46,0.0,-57.64226599260802,false
0.1608345558625867,0.30502346019681026,0.04,0.180160608622922,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.46,0.0,0.0,false
0.28574642766186714,0.2987661219483401,0.035,0.1294619082808982,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.46,0.0,-15.951809782075657,false
0.1608345558625867,0.30502346019681026,0.03,0.14070688110846583,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.46,0.0,-82.66706076472342,false
0.28574642766186714,0.2987661219483401,0.025,0.13329837898423405,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.46,0.0,62.87609811706554,false
0.28574642766186714,0.2987661219483401,0.015,0.12169769515258395,1,0.5022730462085669,0.9311572770605063,0.3581048706192581,0.46,0.0,76.35288819342955,false
0.1608345558625867,0.30502346019681026,0.01,0.1671223845787768,1,0.5704245939872628,0.9311572770605063,0.3798811908703803,0.46,0.0,-85.90226643006126,false
0.6540465552029392,0.7166541766027706,0.5,0.184851707923834,1,0.13308695052155572,0.060193220807616465,-0.4522261374446016,0.5,0.0,68.52044373148162,false
0.6250091886338575,0.67997341948632,0.49,0.1793095302871054,1,0.16392938644570268,0.060193220807616465,-0.4614175734617892,0.5,0.0,23.23221849202193,false
0.6540465552029392,0.7166541766027706,0.485,0.188287914987166,1,0.13308695052155572,0.060193220807616465,-0.4522261374446016,0.5,0.0,83.01663639593995,false
0.5633047846745588,0.6020268106138621,0.48,0.1411119049758876,1,0.23051973199881773,0.060193220807616465,-0.4726971255144271,0.5,0.0,-44.31371722633854,false
