round,accuracy,self,enemy
209,0.5454545454545454,walls,walls
210,0.05263157894736842,walls,walls
211,0.30434782608695654,walls,walls
212,0.3076923076923077,walls,walls
213,0.2,walls,walls
214,0.1111111111111111,walls,walls
215,0.2,walls,walls
216,0.4444444444444444,walls,walls
217,0.1935483870967742,walls,walls
218,0.2,walls,walls
219,0.1111111111111111,walls,walls
220,0.2857142857142857,walls,walls
221,0.28,walls,walls
222,0.19230769230769232,walls,walls
223,0.058823529411764705,walls,walls
224,0.2916666666666667,walls,walls
225,0.2727272727272727,walls,walls
226,0.22580645161290322,walls,walls
227,0.2962962962962963,walls,walls
228,0.17142857142857143,walls,walls
229,0.0,walls,walls
230,0.23809523809523808,walls,walls
231,0.1,walls,walls
232,0.21428571428571427,walls,walls
233,0.2727272727272727,walls,walls
234,0.2857142857142857,walls,walls
235,0.21052631578947367,walls,walls
236,0.2222222222222222,walls,walls
237,0.07692307692307693,walls,walls
238,0.0,walls,walls
239,0.275,walls,walls
240,0.2,walls,walls
241,0.15,walls,walls
242,0.27586206896551724,walls,walls
243,0.23529411764705882,walls,walls
244,0.3076923076923077,walls,walls
245,0.5,walls,walls
246,0.1875,walls,walls
247,0.3684210526315789,walls,walls
248,0.0,walls,walls
249,0.4,walls,walls
250,0.0,walls,walls
251,0.0,walls,walls
252,0.15384615384615385,walls,walls
253,0.25,walls,walls
254,0.4,walls,walls
255,0.1111111111111111,walls,walls
256,0.0,walls,walls
257,0.0,walls,walls
258,0.1875,walls,walls
259,0.19444444444444445,walls,walls
260,0.3,walls,walls
261,0.21428571428571427,walls,walls
262,0.14285714285714285,walls,walls
263,0.3333333333333333,walls,walls
264,0.125,walls,walls
265,0.16666666666666666,walls,walls
266,0.10526315789473684,walls,walls
267,0.08333333333333333,walls,walls
268,0.0,walls,walls
269,0.25,walls,walls
270,0.25,walls,walls
271,0.35294117647058826,walls,walls
272,0.16666666666666666,walls,walls
273,0.1,walls,walls
274,0.14285714285714285,walls,walls
275,0.2,walls,walls
276,0.2857142857142857,walls,walls
277,0.125,walls,walls
278,0.6666666666666666,walls,walls
279,0.375,walls,walls
280,0.38095238095238093,walls,walls
281,0.26666666666666666,walls,walls
282,0.1875,walls,walls
283,0.17647058823529413,walls,walls
284,0.375,walls,walls
285,0.125,walls,walls
286,0.0,walls,walls
287,0.14285714285714285,walls,walls
288,0.10526315789473684,walls,walls
289,0.25,walls,walls
290,0.15,walls,walls
291,0.0,walls,walls
292,0.2857142857142857,walls,walls
293,0.16666666666666666,walls,walls
294,0.25925925925925924,walls,walls
295,0.2413793103448276,walls,walls
296,0.3103448275862069,walls,walls
297,0.20689655172413793,walls,walls
298,0.17647058823529413,walls,walls
299,0.3793103448275862,walls,walls
300,0.16666666666666666,walls,walls
301,0.2903225806451613,walls,walls
302,0.13333333333333333,walls,walls
