chunk,threads,setsize,time
10,4,16,0.001000
10,4,16,0.002000
10,4,16,0.000000
10,4,16,0.001000
10,4,16,0.001000
10,4,16,0.001000
10,4,16,0.000000
10,4,16,0.000000
10,4,16,0.000000
10,4,16,0.000000
10,4,16,0.000000
10,4,16,0.001000
10,4,16,0.000000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.002000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.002000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.002000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.002000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.002000
10,4,20,0.000000
10,4,20,0.002000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.002000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.002000
10,4,20,0.002000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.002000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.001000
10,4,20,0.001000
10,4,20,0.000000
10,4,20,0.002000
10,4,20,0.000000
10,4,20,0.000000
10,4,20,0.002000
10,4,20,0.001000
10,4,24,0.002000
10,4,24,0.000000
10,4,24,0.001000
10,4,24,0.000000
10,4,24,0.000000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.001000
10,4,24,0.003000
10,4,24,0.006000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.004000
10,4,24,0.003000
10,4,24,0.002000
10,4,24,0.009000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.000000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.003000
10,4,24,0.002000
10,4,24,0.000000
10,4,24,0.000000
10,4,24,0.004000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.000000
10,4,24,0.000000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.000000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.000000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.003000
10,4,24,0.007000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.005000
10,4,24,0.002000
10,4,24,0.081000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.002000
10,4,24,0.003000
10,4,24,0.001000
10,4,24,0.004000
10,4,24,0.002000
10,4,24,0.000000
10,4,24,0.002000
10,4,24,0.002000
10,4,24,0.005000
10,4,24,0.005000
10,4,24,0.001000
10,4,24,0.012000
10,4,24,0.003000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.002000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.009000
10,4,24,0.002000
10,4,24,0.003000
10,4,24,0.002000
10,4,24,0.003000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.003000
10,4,24,0.002000
10,4,24,0.001000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.001000
10,4,24,0.000000
10,4,24,0.002000
10,4,24,0.002000
10,4,24,0.003000
10,4,24,0.001000
10,4,24,0.002000
10,4,24,0.001000
10,4,24,0.001000
10,4,28,0.003000
10,4,28,0.007000
10,4,28,0.001000
10,4,28,0.001000
10,4,28,0.005000
10,4,28,0.020000
10,4,28,0.001000
10,4,28,0.001000
10,4,28,0.001000
10,4,28,0.005000
10,4,28,0.003000
10,4,28,0.003000
10,4,28,0.008000
10,4,28,0.002000
10,4,28,0.011000
10,4,28,0.009000
10,4,28,0.001000
10,4,28,0.008000
10,4,28,0.003000
10,4,28,0.004000
10,4,28,0.005000
10,4,28,0.001000
10,4,28,0.000000
10,4,28,0.004000
10,4,28,0.049000
10,4,28,0.006000
10,4,28,0.003000
10,4,28,0.005000
10,4,28,0.006000
10,4,28,0.007000
10,4,28,0.013000
10,4,28,0.003000
10,4,28,0.002000
10,4,28,0.006000
10,4,28,0.007000
10,4,28,0.004000
10,4,28,0.008000
10,4,28,0.005000
10,4,28,0.003000
10,4,28,0.001000
10,4,28,0.001000
10,4,28,0.006000
10,4,28,0.002000
10,4,28,0.002000
10,4,28,0.011000
10,4,28,0.012000
10,4,28,0.013000
10,4,28,0.000000
10,4,28,0.005000
10,4,28,0.018000
10,4,28,0.013000
10,4,28,0.000000
10,4,28,0.003000
10,4,28,0.002000
10,4,28,0.004000
10,4,28,0.007000
10,4,28,0.049000
10,4,28,0.001000
10,4,28,0.011000
10,4,28,0.007000
10,4,28,0.009000
10,4,28,0.002000
10,4,28,0.001000
10,4,28,0.005000
10,4,28,0.008000
10,4,28,0.001000
10,4,28,0.032000
10,4,28,0.001000
10,4,28,0.000000
10,4,28,0.006000
10,4,28,0.002000
10,4,28,0.000000
10,4,28,0.007000
10,4,28,0.001000
10,4,28,0.001000
10,4,28,0.003000
10,4,28,0.002000
10,4,28,0.000000
10,4,28,0.051000
10,4,28,0.035000
10,4,28,0.004000
10,4,28,0.004000
10,4,28,0.001000
10,4,28,0.004000
10,4,28,0.002000
10,4,28,0.003000
10,4,28,0.001000
10,4,28,0.008000
10,4,28,0.007000
10,4,28,0.001000
10,4,28,0.001000
10,4,28,0.008000
10,4,28,0.001000
10,4,28,0.008000
10,4,28,0.002000
10,4,28,0.002000
10,4,28,0.010000
10,4,28,0.003000
10,4,28,0.009000
10,4,28,0.006000
10,4,32,0.029000
10,4,32,0.004000
10,4,32,0.026000
10,4,32,0.009000
10,4,32,0.023000
10,4,32,0.014000
10,4,32,0.036000
10,4,32,0.002000
10,4,32,0.040000
10,4,32,0.024000
10,4,32,0.004000
10,4,32,0.000000
10,4,32,0.010000
10,4,32,0.010000
10,4,32,0.002000
10,4,32,0.020000
10,4,32,0.128000
10,4,32,0.032000
10,4,32,0.010000
10,4,32,0.016000
10,4,32,0.010000
10,4,32,0.019000
10,4,32,0.011000
10,4,32,0.121000
10,4,32,0.006000
10,4,32,0.006000
10,4,32,0.046000
10,4,32,0.039000
10,4,32,0.002000
10,4,32,0.302000
10,4,32,0.133000
10,4,32,0.002000
10,4,32,0.005000
10,4,32,0.033000
10,4,32,0.014000
10,4,32,0.033000
10,4,32,0.006000
10,4,32,0.134000
10,4,32,0.014000
10,4,32,0.036000
10,4,32,0.012000
10,4,32,0.022000
10,4,32,0.063000
10,4,32,0.006000
10,4,32,0.036000
10,4,32,0.038000
10,4,32,0.003000
10,4,32,0.004000
10,4,32,0.015000
10,4,32,0.036000
10,4,32,0.015000
10,4,32,0.015000
10,4,32,0.111000
10,4,32,0.043000
10,4,32,0.029000
10,4,32,0.005000
10,4,32,0.114000
10,4,32,0.003000
10,4,32,0.012000
10,4,32,0.001000
10,4,32,0.000000
10,4,32,0.004000
10,4,32,0.007000
10,4,32,0.015000
10,4,32,0.010000
10,4,32,0.043000
10,4,32,0.009000
10,4,32,0.014000
10,4,32,0.001000
10,4,32,0.003000
10,4,32,0.001000
10,4,32,0.004000
10,4,32,0.006000
10,4,32,0.048000
10,4,32,0.013000
10,4,32,0.003000
10,4,32,0.002000
10,4,32,0.032000
10,4,32,0.010000
10,4,32,0.009000
10,4,32,0.001000
10,4,32,0.035000
10,4,32,0.002000
10,4,32,0.024000
10,4,32,0.003000
10,4,32,0.026000
10,4,32,0.000000
10,4,32,0.002000
10,4,32,0.047000
10,4,32,0.011000
10,4,32,0.023000
10,4,32,0.003000
10,4,32,0.002000
10,4,32,0.009000
10,4,32,0.043000
10,4,32,0.091000
10,4,32,0.011000
10,4,32,0.001000
10,4,32,0.034000
10,4,32,0.022000
10,4,36,0.097000
10,4,36,0.027000
10,4,36,0.028000
10,4,36,0.028000
10,4,36,0.167000
10,4,36,0.175000
10,4,36,0.025000
10,4,36,0.025000
10,4,36,0.059000
10,4,36,0.034000
10,4,36,0.035000
10,4,36,0.191000
10,4,36,0.203000
10,4,36,0.047000
10,4,36,0.172000
10,4,36,0.000000
10,4,36,1.660000
10,4,36,0.202000
10,4,36,0.170000
10,4,36,0.024000
10,4,36,0.032000
10,4,36,0.031000
10,4,36,0.140000
10,4,36,0.227000
10,4,36,0.016000
10,4,36,0.063000
10,4,36,0.040000
10,4,36,0.077000
10,4,36,0.054000
10,4,36,0.176000
10,4,36,0.097000
10,4,36,0.054000
10,4,36,0.041000
10,4,36,0.013000
10,4,36,0.308000
10,4,36,0.074000
10,4,36,0.232000
10,4,36,0.273000
10,4,36,0.026000
10,4,36,0.147000
10,4,36,0.168000
10,4,36,1.158000
10,4,36,0.112000
10,4,36,0.123000
10,4,36,0.237000
10,4,36,0.119000
10,4,36,0.001000
10,4,36,0.040000
10,4,36,0.140000
10,4,36,0.084000
10,4,36,0.030000
10,4,36,0.006000
10,4,36,0.299000
10,4,36,0.010000
10,4,36,0.016000
10,4,36,0.040000
10,4,36,0.064000
10,4,36,0.015000
10,4,36,0.029000
10,4,36,0.002000
10,4,36,0.119000
10,4,36,0.020000
10,4,36,0.051000
10,4,36,0.070000
10,4,36,0.005000
10,4,36,0.012000
10,4,36,0.046000
10,4,36,0.087000
10,4,36,0.055000
10,4,36,0.043000
10,4,36,0.007000
10,4,36,0.020000
10,4,36,0.002000
10,4,36,0.012000
10,4,36,0.113000
10,4,36,0.009000
10,4,36,0.011000
10,4,36,0.056000
10,4,36,0.037000
10,4,36,0.030000
10,4,36,0.034000
10,4,36,2.422000
10,4,36,0.020000
10,4,36,0.084000
10,4,36,0.059000
10,4,36,0.001000
10,4,36,0.031000
10,4,36,37.174000
10,4,36,0.356000
10,4,36,0.013000
10,4,36,0.022000
10,4,36,0.126000
10,4,36,0.081000
10,4,36,0.083000
10,4,36,0.060000
10,4,36,0.023000
10,4,36,0.079000
10,4,36,0.010000
10,4,36,0.111000
10,4,36,0.051000
10,4,40,0.229000
10,4,40,7.139000
10,4,40,0.554000
10,4,40,0.535000
10,4,40,1.239000
10,4,40,0.304000
10,4,40,0.184000
10,4,40,0.100000
10,4,40,0.192000
10,4,40,0.275000
10,4,40,0.037000
10,4,40,0.372000
10,4,40,0.084000
10,4,40,0.383000
10,4,40,0.269000
10,4,40,0.069000
10,4,40,0.003000
10,4,40,0.664000
10,4,40,0.142000
10,4,40,0.035000
10,4,40,0.164000
10,4,40,0.478000
10,4,40,0.471000
10,4,40,0.301000
10,4,40,0.458000
10,4,40,0.264000
10,4,40,1.317000
10,4,40,0.105000
10,4,40,0.276000
10,4,40,0.056000
10,4,40,0.692000
10,4,40,0.233000
10,4,40,0.868000
10,4,40,0.283000
10,4,40,0.129000
10,4,40,0.520000
10,4,40,0.103000
10,4,40,0.039000
10,4,40,0.059000
10,4,40,0.182000
10,4,40,1.052000
10,4,40,0.037000
10,4,40,0.270000
10,4,40,0.385000
10,4,40,0.083000
10,4,40,0.381000
10,4,40,0.298000
10,4,40,0.119000
10,4,40,0.613000
10,4,40,0.199000
10,4,40,0.266000
10,4,40,0.005000
10,4,40,0.111000
10,4,40,0.105000
10,4,40,0.021000
10,4,40,0.262000
10,4,40,0.023000
10,4,40,5.118000
10,4,40,0.668000
10,4,40,0.081000
10,4,40,0.117000
10,4,40,8.486000
10,4,40,12.635000
10,4,40,0.188000
10,4,40,0.665000
10,4,40,0.342000
10,4,40,0.643000
10,4,40,0.122000
10,4,40,0.891000
10,4,40,0.649000
10,4,40,0.742000
10,4,40,0.063000
10,4,40,0.489000
10,4,40,0.579000
10,4,40,1.149000
10,4,40,0.002000
10,4,40,0.291000
10,4,40,0.093000
10,4,40,0.250000
10,4,40,0.332000
10,4,40,0.173000
10,4,40,0.168000
10,4,40,0.170000
10,4,40,0.404000
10,4,40,0.040000
10,4,40,1.104000
10,4,40,0.306000
10,4,40,0.419000
10,4,40,0.115000
10,4,40,0.064000
10,4,40,0.326000
10,4,40,0.528000
10,4,40,0.281000
10,4,40,0.212000
10,4,40,0.227000
10,4,40,2.807000
10,4,40,0.071000
10,4,40,0.452000
10,4,40,0.520000
10,4,40,0.585000
10,4,44,0.536000
10,4,44,0.155000
10,4,44,0.363000
10,4,44,0.030000
10,4,44,1.898000
10,4,44,0.364000
10,4,44,2.249000
10,4,44,11.949000
10,4,44,0.178000
10,4,44,3.111000
10,4,44,0.168000
10,4,44,0.148000
10,4,44,1.777000
10,4,44,0.337000
10,4,44,0.360000
10,4,44,9.290000
10,4,44,0.593000
10,4,44,0.203000
10,4,44,3.563000
10,4,44,0.474000
10,4,44,2.243000
10,4,44,1.062000
10,4,44,0.117000
10,4,44,1.099000
10,4,44,0.629000
10,4,44,3.270000
10,4,44,12.012000
10,4,44,0.902000
10,4,44,2.526000
10,4,44,2.747000
10,4,44,0.254000
10,4,44,0.800000
10,4,44,1.655000
10,4,44,1.612000
10,4,44,0.450000
10,4,44,0.471000
10,4,44,0.916000
10,4,44,2.284000
10,4,44,0.406000
10,4,44,0.243000
10,4,44,3.555000
10,4,44,0.816000
10,4,44,4.407000
10,4,44,3.886000
10,4,44,0.109000
10,4,44,0.993000
10,4,44,0.014000
10,4,44,0.736000
10,4,44,0.139000
10,4,44,0.849000
10,4,44,0.343000
10,4,44,3.707000
10,4,44,2.282000
10,4,44,0.742000
10,4,44,0.337000
10,4,44,0.231000
10,4,44,0.398000
10,4,44,2.514000
10,4,44,0.712000
10,4,44,1.365000
10,4,44,0.558000
10,4,44,3.983000
10,4,44,1.166000
10,4,44,1.313000
10,4,44,0.264000
10,4,44,1.248000
10,4,44,0.495000
10,4,44,39.641000
10,4,44,0.187000
10,4,44,0.775000
10,4,44,0.314000
10,4,44,1.107000
10,4,44,5.590000
10,4,44,0.678000
10,4,44,4.494000
10,4,44,1.558000
10,4,44,16.384000
10,4,44,1.241000
10,4,44,1.644000
10,4,44,0.707000
10,4,44,3.443000
10,4,44,0.919000
10,4,44,1.142000
10,4,44,0.063000
10,4,44,0.263000
10,4,44,0.006000
10,4,44,4.560000
10,4,44,0.118000
10,4,44,4.618000
10,4,44,1.383000
10,4,44,0.519000
10,4,44,2.987000
10,4,44,0.004000
10,4,44,7.903000
10,4,44,2.471000
10,4,44,0.949000
10,4,44,0.611000
10,4,44,0.181000
10,4,44,2.004000
10,4,44,0.875000
10,4,48,3.473000
10,4,48,2.614000
10,4,48,1.668000
10,4,48,1.436000
10,4,48,24.563000
10,4,48,5.112000
10,4,48,0.475000
10,4,48,4.850000
10,4,48,1.008000
10,4,48,0.688000
10,4,48,2.298000
10,4,48,0.865000
10,4,48,9.308000
10,4,48,1.977000
10,4,48,0.691000
10,4,48,0.423000
10,4,48,2.329000
10,4,48,3.185000
10,4,48,8.005000
10,4,48,88.867000
10,4,48,5.111000
10,4,48,0.860000
10,4,48,5.671000
10,4,48,3.945000
10,4,48,1.881000
10,4,48,7.558000
10,4,48,1.381000
10,4,48,5.859000
10,4,48,121.167000
10,4,48,21.876000
10,4,48,0.649000
10,4,48,0.880000
10,4,48,5.450000
10,4,48,17.615000
10,4,48,29.327000
10,4,48,82.077000
10,4,48,20.008000
10,4,48,4.224000
10,4,48,5.547000
10,4,48,0.332000
10,4,48,9.407000
10,4,48,1.575000
10,4,48,18.948000
10,4,48,10.970000
10,4,48,5.310000
10,4,48,0.020000
10,4,48,5.206000
10,4,48,11.926000
10,4,48,10.476000
10,4,48,5.524000
10,4,48,7.661000
10,4,48,0.417000
10,4,48,2.957000
10,4,48,9.994000
10,4,48,10.663000
10,4,48,5.447000
10,4,48,1.006000
10,4,48,0.495000
10,4,48,27.595000
10,4,48,0.752000
10,4,48,14.517000
10,4,48,7.988000
10,4,48,20.129000
10,4,48,3.583000
10,4,48,8.582000
10,4,48,10.797000
10,4,48,2.391000
10,4,48,11.786000
10,4,48,16.046000
10,4,48,2.617000
10,4,48,0.790000
10,4,48,6.576000
10,4,48,1.735000
10,4,48,0.110000
10,4,48,3.549000
10,4,48,4.576000
10,4,48,0.776000
10,4,48,7.511000
10,4,48,8.437000
10,4,48,0.596000
10,4,48,1.537000
10,4,48,2.681000
10,4,48,15.687000
10,4,48,5.715000
10,4,48,21.785000
10,4,48,2.029000
10,4,48,35.841000
10,4,48,1.063000
10,4,48,28.313000
10,4,48,5.192000
10,4,48,19.502000
10,4,48,18.805000
10,4,48,18.449000
10,4,48,0.518000
10,4,48,60.839000
10,4,48,1.340000
10,4,48,2.147000
10,4,48,1.214000
10,4,48,8.877000
10,4,48,17.785000
10,4,52,55.274000
10,4,52,33.735000
10,4,52,11.940000
10,4,52,28.382000
10,4,52,12.167000
10,4,52,13.804000
10,4,52,48.900000
10,4,52,3.828000
10,4,52,15.667000
10,4,52,128.477000
10,4,52,8.666000
10,4,52,13.915000
10,4,52,62.557000
10,4,52,31.885000
10,4,52,55.493000
10,4,52,1.235000
10,4,52,59.456000
10,4,52,13.747000
10,4,52,42.028000
10,4,52,13.088000
10,4,52,40.117000
10,4,52,92.639000
10,4,52,74.693000
10,4,52,18.186000
10,4,52,20.116000
10,4,52,11.967000
10,4,52,31.131000
10,4,52,16.755000
10,4,52,56.435000
10,4,52,64.883000
10,4,52,13.620000
10,4,52,13.246000
10,4,52,35.559000
10,4,52,87.074000
10,4,52,12.891000
10,4,52,13.764000
10,4,52,3.305000
10,4,52,48.696000
10,4,52,20.096000
10,4,52,333.102000
10,4,52,53.105000
10,4,52,8.541000
10,4,52,62.302000
10,4,52,0.939000
10,4,52,4.172000
10,4,52,0.980000
10,4,52,1.147000
10,4,52,23.931000
10,4,52,45.756000
10,4,52,48.239000
10,4,52,16.090000
10,4,52,173.199000
10,4,52,20.108000
10,4,52,66.325000
10,4,52,182.776000
10,4,52,0.477000
10,4,52,21.983000
10,4,52,31.437000
10,4,52,262.775000
10,4,52,1.916000
10,4,52,28.155000
10,4,52,9.869000
10,4,52,15.396000
10,4,52,20.134000
10,4,52,16.339000
10,4,52,82.846000
10,4,52,27.978000
10,4,52,52.208000
10,4,52,65.661000
10,4,52,97.354000
