best_training_loss,best_training_loss_epoch,best_validation_loss,best_validation_loss_epoch,best_training_acc,best_training_acc_epoch,best_validation_acc,best_validation_acc_epoch,final_validation_loss,final_validation_acc,final_training_loss,final_training_acc,learning_rate,hidden_neurons,hidden_activation,output_activation,elapsed_seconds
0.35265362548396817,9999,0.36152325868634066,9999,0.35294117647058826,5190,0.4,4295,0.36152325868634066,0.3333333333333333,0.35265362548396817,0.3235294117647059,0.001,5,sigmoid,sigmoid,21.29007577896118
0.3276559407301985,9999,0.3422915623743247,9999,0.38235294117647056,2056,0.4,9868,0.3422915623743247,0.4,0.3276559407301985,0.38235294117647056,0.001,5,sigmoid,sigmoid,21.04535675048828
0.3062045193493919,9999,0.2990064309180581,9999,0.5882352941176471,5247,0.6666666666666666,8585,0.2990064309180581,0.6666666666666666,0.3062045193493919,0.47058823529411764,0.001,5,sigmoid,sigmoid,21.423329830169678
0.32728473349701415,9999,0.31060782543766424,9999,0.35294117647058826,8916,0.4666666666666667,1759,0.31060782543766424,0.4666666666666667,0.32728473349701415,0.29411764705882354,0.001,5,sigmoid,sigmoid,21.476974964141846
0.3684030733024672,9999,0.3862034850692541,8234,0.38235294117647056,9204,0.4666666666666667,8584,0.38816307377897147,0.4666666666666667,0.3684030733024672,0.35294117647058826,0.001,10,sigmoid,sigmoid,22.474148511886597
0.35729584480364673,9999,0.37545573284383427,9999,0.4117647058823529,9478,0.3333333333333333,0,0.37545573284383427,0.26666666666666666,0.35729584480364673,0.4117647058823529,0.001,10,sigmoid,sigmoid,22.39599895477295
0.3161369816689576,9999,0.32239193838793617,9999,0.5588235294117647,7656,0.4,5743,0.32239193838793617,0.4,0.3161369816689576,0.5588235294117647,0.001,10,sigmoid,sigmoid,22.983402013778687
0.29568758481708735,9999,0.30336209226883254,9999,0.6470588235294118,6828,0.6666666666666666,3924,0.30336209226883254,0.6666666666666666,0.29568758481708735,0.6470588235294118,0.001,10,sigmoid,sigmoid,21.28732681274414
0.24270232918540469,9999,0.20205150287639292,9999,0.7058823529411765,6323,0.8,783,0.20205150287639292,0.8,0.24270232918540469,0.7058823529411765,0.001,15,sigmoid,sigmoid,20.972885131835938
0.3833597702698443,9999,0.43926899998959057,9999,0.4411764705882353,3402,0.3333333333333333,1551,0.43926899998959057,0.3333333333333333,0.3833597702698443,0.4411764705882353,0.001,15,sigmoid,sigmoid,22.056267738342285
