best_training_loss,best_training_loss_epoch,best_validation_loss,best_validation_loss_epoch,best_training_acc,best_training_acc_epoch,best_validation_acc,best_validation_acc_epoch,final_validation_loss,final_validation_acc,final_training_loss,final_training_acc,learning_rate,hidden_neurons,hidden_activation,output_activation,elapsed_seconds
0.2970519483749111,9999,0.30703170036919886,9999,0.7352941176470589,9199,0.6,7904,0.30703170036919886,0.6,0.2970519483749111,0.7058823529411765,0.001,5,sigmoid,sigmoid,20.342228651046753
0.359917355418137,9999,0.3690426148251127,9999,0.20588235294117646,0,0.13333333333333333,0,0.3690426148251127,0.06666666666666667,0.359917355418137,0.14705882352941177,0.001,5,sigmoid,sigmoid,20.478371143341064
0.3325190384048909,9999,0.3125702217391591,9999,0.4411764705882353,8204,0.6,9610,0.3125702217391591,0.6,0.3325190384048909,0.4411764705882353,0.001,5,sigmoid,sigmoid,20.71393632888794
0.33936056703262596,9999,0.33867175344066813,5806,0.35294117647058826,7082,0.3333333333333333,5425,0.3388413249158359,0.3333333333333333,0.33936056703262596,0.35294117647058826,0.001,5,sigmoid,sigmoid,20.696577072143555
0.32120237977185145,9999,0.33488661826841837,9999,0.6176470588235294,8253,0.6,8782,0.33488661826841837,0.6,0.32120237977185145,0.6176470588235294,0.001,10,sigmoid,sigmoid,22.83822798728943
0.26732280391738344,9999,0.2321901658406705,9999,0.6764705882352942,2100,0.8666666666666667,3827,0.2321901658406705,0.8666666666666667,0.26732280391738344,0.6764705882352942,0.001,10,sigmoid,sigmoid,22.17663025856018
0.33051304492700323,9999,0.3272199808185007,9999,0.5,8645,0.5333333333333333,2413,0.3272199808185007,0.5333333333333333,0.33051304492700323,0.5,0.001,10,sigmoid,sigmoid,21.814266681671143
0.3247122821720234,9999,0.3308874985679931,9999,0.4117647058823529,7112,0.4666666666666667,8878,0.3308874985679931,0.4666666666666667,0.3247122821720234,0.4117647058823529,0.001,10,sigmoid,sigmoid,21.475144386291504
0.3116711757139458,9999,0.34567192479178677,9999,0.5588235294117647,903,0.5333333333333333,6383,0.34567192479178677,0.5333333333333333,0.3116711757139458,0.5588235294117647,0.001,15,sigmoid,sigmoid,22.016237497329712
0.29195050457886934,9999,0.3235138774973428,9999,0.7058823529411765,6228,0.6666666666666666,1073,0.3235138774973428,0.6666666666666666,0.29195050457886934,0.7058823529411765,0.001,15,sigmoid,sigmoid,22.382736921310425
0.35211217745318807,9999,0.3960860002108389,9999,0.47058823529411764,3154,0.4666666666666667,6835,0.3960860002108389,0.4666666666666667,0.35211217745318807,0.47058823529411764,0.001,15,sigmoid,sigmoid,22.34975552558899
0.2940702467115357,9999,0.3150510239328061,9999,0.5882352941176471,5809,0.6666666666666666,5932,0.3150510239328061,0.6666666666666666,0.2940702467115357,0.5882352941176471,0.001,15,sigmoid,sigmoid,22.182983875274658
0.2909288543158443,9999,0.3193305830204766,9999,0.5294117647058824,8882,0.4666666666666667,9244,0.3193305830204766,0.4666666666666667,0.2909288543158443,0.5294117647058824,0.001,20,sigmoid,sigmoid,22.42030668258667
0.3068581541617521,9999,0.3287447049739448,9999,0.6470588235294118,6998,0.6666666666666666,4497,0.3287447049739448,0.6666666666666666,0.3068581541617521,0.6470588235294118,0.001,20,sigmoid,sigmoid,22.159090518951416
0.3783894519012123,9999,0.41964521717317976,9999,0.4117647058823529,0,0.4,7481,0.41964521717317976,0.4,0.3783894519012123,0.38235294117647056,0.001,20,sigmoid,sigmoid,22.176435947418213
0.3457378596841026,9999,0.36831777111446684,9999,0.4117647058823529,9930,0.4,3503,0.36831777111446684,0.4,0.3457378596841026,0.4117647058823529,0.001,20,sigmoid,sigmoid,22.555932998657227
0.2879508525371474,9999,0.30163297121577176,9999,0.6764705882352942,9693,0.6666666666666666,2228,0.30163297121577176,0.6,0.2879508525371474,0.6764705882352942,0.001,25,sigmoid,sigmoid,22.544532775878906
0.49014054578462035,9999,0.5449802532728616,9999,0.35294117647058826,525,0.26666666666666666,0,0.5449802532728616,0.26666666666666666,0.49014054578462035,0.35294117647058826,0.001,25,sigmoid,sigmoid,22.95398759841919
0.32870883528187744,9999,0.37422672707006316,9999,0.4117647058823529,9526,0.3333333333333333,0,0.37422672707006316,0.3333333333333333,0.32870883528187744,0.4117647058823529,0.001,25,sigmoid,sigmoid,23.4237961769104
