best_training_loss,best_training_loss_epoch,best_validation_loss,best_validation_loss_epoch,best_training_acc,best_training_acc_epoch,best_validation_acc,best_validation_acc_epoch,final_validation_loss,final_validation_acc,final_training_loss,final_training_acc,learning_rate,hidden_neurons,hidden_activation,output_activation,elapsed_seconds
0.3365333958036669,9999,0.3438419405001995,1570,0.47058823529411764,8422,0.4,3088,0.35594893674747363,0.3333333333333333,0.3365333958036669,0.47058823529411764,0.001,5,sigmoid,sigmoid,21.050957441329956
0.28936796515823743,9999,0.2920066437284039,9999,0.7058823529411765,9902,0.6666666666666666,7642,0.2920066437284039,0.6,0.28936796515823743,0.7058823529411765,0.001,5,sigmoid,sigmoid,21.694302797317505
0.34890680672059377,9999,0.3684996541126596,9999,0.29411764705882354,0,0.2,0,0.3684996541126596,0.2,0.34890680672059377,0.17647058823529413,0.001,5,sigmoid,sigmoid,21.287752628326416
0.31974778176668905,9999,0.3405380999199141,9999,0.4411764705882353,1479,0.4,128,0.3405380999199141,0.3333333333333333,0.31974778176668905,0.4117647058823529,0.001,5,sigmoid,sigmoid,21.64104461669922
0.29482985052914484,9999,0.3207498292398309,9999,0.5882352941176471,9455,0.6,907,0.3207498292398309,0.4666666666666667,0.29482985052914484,0.5882352941176471,0.001,10,sigmoid,sigmoid,22.377776622772217
0.29450916794195753,9999,0.2916603320592987,9999,0.5588235294117647,4245,0.6666666666666666,4885,0.2916603320592987,0.4666666666666667,0.29450916794195753,0.4411764705882353,0.001,10,sigmoid,sigmoid,21.957128286361694
0.37019903239682656,9999,0.39743274902366654,9999,0.4117647058823529,1827,0.3333333333333333,0,0.39743274902366654,0.26666666666666666,0.37019903239682656,0.4117647058823529,0.001,10,sigmoid,sigmoid,22.749601125717163
0.27418122240832643,9999,0.27099510264609383,9999,0.6764705882352942,9000,0.6,3285,0.27099510264609383,0.6,0.27418122240832643,0.6764705882352942,0.001,10,sigmoid,sigmoid,22.11452841758728
0.33047601357845596,9999,0.3885479207734201,9999,0.5588235294117647,9573,0.3333333333333333,3200,0.3885479207734201,0.3333333333333333,0.33047601357845596,0.5588235294117647,0.001,15,sigmoid,sigmoid,22.138344764709473
0.25120304784614506,9999,0.23969325372038472,9999,0.7352941176470589,9279,0.8,6010,0.23969325372038472,0.8,0.25120304784614506,0.7058823529411765,0.001,15,sigmoid,sigmoid,23.006332397460938
0.33021387509994193,9999,0.3543316062347747,9999,0.5,8666,0.5333333333333333,6040,0.3543316062347747,0.5333333333333333,0.33021387509994193,0.5,0.001,15,sigmoid,sigmoid,21.992852210998535
0.33800028522644426,9999,0.3848279567950132,9999,0.5588235294117647,7342,0.4666666666666667,7877,0.3848279567950132,0.4666666666666667,0.33800028522644426,0.5294117647058824,0.001,15,sigmoid,sigmoid,22.430975914001465
0.3478315562759958,9999,0.3537969446902723,9999,0.4117647058823529,0,0.3333333333333333,0,0.3537969446902723,0.3333333333333333,0.3478315562759958,0.4117647058823529,0.001,20,sigmoid,sigmoid,22.36320471763611
0.332895022575916,9999,0.34295929035915906,9999,0.5294117647058824,8117,0.6,1854,0.34295929035915906,0.5333333333333333,0.332895022575916,0.5294117647058824,0.001,20,sigmoid,sigmoid,22.2656307220459
0.3514450642680005,9999,0.40590375588529565,9999,0.5588235294117647,9895,0.3333333333333333,350,0.40590375588529565,0.3333333333333333,0.3514450642680005,0.5588235294117647,0.001,20,sigmoid,sigmoid,22.649664163589478
0.36012550321504955,9999,0.40825817460711583,9999,0.38235294117647056,4770,0.3333333333333333,0,0.40825817460711583,0.26666666666666666,0.36012550321504955,0.3235294117647059,0.001,20,sigmoid,sigmoid,22.355113744735718
0.2920088774007791,9999,0.29214523763371236,9999,0.6470588235294118,3529,0.6,491,0.29214523763371236,0.5333333333333333,0.2920088774007791,0.6470588235294118,0.001,25,sigmoid,sigmoid,22.245248556137085
0.4085415723928221,9999,0.41705797593589294,9999,0.5294117647058824,1050,0.6,4674,0.41705797593589294,0.6,0.4085415723928221,0.5294117647058824,0.001,25,sigmoid,sigmoid,23.587427854537964
0.35796860742911474,9999,0.3933284125375411,9999,0.4411764705882353,8240,0.3333333333333333,0,0.3933284125375411,0.3333333333333333,0.35796860742911474,0.4411764705882353,0.001,25,sigmoid,sigmoid,22.985634326934814
0.2444682989771645,9999,0.2933150505863203,9999,0.6764705882352942,9775,0.5333333333333333,8408,0.2933150505863203,0.5333333333333333,0.2444682989771645,0.6764705882352942,0.001,25,sigmoid,sigmoid,22.527602910995483
0.2637673852453391,9999,0.2789554289223222,9999,0.6176470588235294,7522,0.6666666666666666,6329,0.2789554289223222,0.6666666666666666,0.2637673852453391,0.6176470588235294,0.001,30,sigmoid,sigmoid,23.56797981262207
0.4017099135274174,9999,0.39454542046624835,9999,0.38235294117647056,5471,0.3333333333333333,0,0.39454542046624835,0.3333333333333333,0.4017099135274174,0.35294117647058826,0.001,30,sigmoid,sigmoid,23.435140371322632
0.23988473016136536,9999,0.18200791558313764,9999,0.7058823529411765,5028,0.8,6227,0.18200791558313764,0.8,0.23988473016136536,0.7058823529411765,0.001,30,sigmoid,sigmoid,23.565691471099854
0.24391930742497797,9999,0.24895596172522114,2978,0.7352941176470589,9708,0.7333333333333333,7081,0.25616887370641905,0.6666666666666666,0.24391930742497797,0.7352941176470589,0.001,30,sigmoid,sigmoid,22.931265592575073
0.309662276608877,9999,0.3622078797595424,9999,0.5882352941176471,9664,0.4666666666666667,0,0.3622078797595424,0.4,0.309662276608877,0.5882352941176471,0.001,40,sigmoid,sigmoid,22.734783411026
0.316540208011496,9999,0.3723776953144831,8324,0.6176470588235294,8515,0.5333333333333333,9557,0.37649725364469105,0.5333333333333333,0.316540208011496,0.5882352941176471,0.001,40,sigmoid,sigmoid,23.227712869644165
0.5976723587422488,9999,0.5894293121062079,9999,0.3235294117647059,1502,0.3333333333333333,978,0.5894293121062079,0.3333333333333333,0.5976723587422488,0.3235294117647059,0.001,40,sigmoid,sigmoid,23.303767919540405
0.19274297627892856,9999,0.241229380995801,9999,0.8529411764705882,7750,0.6666666666666666,199,0.241229380995801,0.6666666666666666,0.19274297627892856,0.8529411764705882,0.001,40,sigmoid,sigmoid,24.130378246307373
0.20169489772775254,9999,0.20618449609049677,9999,0.7647058823529411,6645,0.8,9230,0.20618449609049677,0.8,0.20169489772775254,0.7647058823529411,0.001,50,sigmoid,sigmoid,24.775238275527954
0.2914815652428544,9999,0.3183832702628465,9999,0.5882352941176471,8869,0.6,7423,0.3183832702628465,0.6,0.2914815652428544,0.5882352941176471,0.001,50,sigmoid,sigmoid,24.413967847824097
0.3070805822387859,9999,0.3090593565817287,9999,0.5882352941176471,7443,0.5333333333333333,253,0.3090593565817287,0.5333333333333333,0.3070805822387859,0.5882352941176471,0.001,50,sigmoid,sigmoid,23.805001497268677
0.3665234006160846,9999,0.37966258486542764,9999,0.38235294117647056,9905,0.26666666666666666,202,0.37966258486542764,0.26666666666666666,0.3665234006160846,0.38235294117647056,0.001,50,sigmoid,sigmoid,23.145623683929443
0.327976295227037,9999,0.3567767286646584,9999,0.5,9252,0.4,7342,0.3567767286646584,0.3333333333333333,0.327976295227037,0.5,0.001,5,sigmoid,tanh,20.7308931350708
0.3345013870124958,9999,0.32718040593971687,9999,0.35294117647058826,3197,0.4666666666666667,3395,0.32718040593971687,0.3333333333333333,0.3345013870124958,0.3235294117647059,0.001,5,sigmoid,tanh,21.00940442085266
0.3109224385660747,9999,0.33250177312085705,9999,0.6176470588235294,9417,0.6,2891,0.33250177312085705,0.6,0.3109224385660747,0.6176470588235294,0.001,5,sigmoid,tanh,21.11762261390686
0.3396735237923869,9999,0.3456202587135916,9999,0.4117647058823529,0,0.4,434,0.3456202587135916,0.2,0.3396735237923869,0.4117647058823529,0.001,5,sigmoid,tanh,20.79895853996277
0.3725357922316414,9999,0.3904311482026067,9999,0.47058823529411764,9720,0.6,5936,0.3904311482026067,0.5333333333333333,0.3725357922316414,0.47058823529411764,0.001,10,sigmoid,tanh,21.760506868362427
0.3519175681309087,9999,0.32272225822200834,9999,0.5882352941176471,8824,0.6,6549,0.32272225822200834,0.6,0.3519175681309087,0.5294117647058824,0.001,10,sigmoid,tanh,20.79672932624817
0.366216728826343,9999,0.39262427827084817,9999,0.4117647058823529,2712,0.4,2457,0.39262427827084817,0.2,0.366216728826343,0.4117647058823529,0.001,10,sigmoid,tanh,21.10035991668701
0.4449949445833337,9999,0.38310786068973535,9999,0.4411764705882353,9919,0.6,9544,0.38310786068973535,0.6,0.4449949445833337,0.4411764705882353,0.001,10,sigmoid,tanh,21.731499433517456
0.3196212661711991,9999,0.25232722425200166,9999,0.6176470588235294,1045,0.6666666666666666,9232,0.25232722425200166,0.6,0.3196212661711991,0.5588235294117647,0.001,15,sigmoid,tanh,21.99380135536194
0.6275300491582803,9999,0.7306907851852522,9999,0.38235294117647056,0,0.3333333333333333,0,0.7306907851852522,0.26666666666666666,0.6275300491582803,0.23529411764705882,0.001,15,sigmoid,tanh,21.701529502868652
0.23628286466578718,9999,0.356107671342335,9999,0.7941176470588235,8298,0.6666666666666666,1505,0.356107671342335,0.6,0.23628286466578718,0.7941176470588235,0.001,15,sigmoid,tanh,21.575191259384155
0.36899617848870936,9999,0.31795142748111505,9999,0.6764705882352942,8242,0.6666666666666666,9821,0.31795142748111505,0.6666666666666666,0.36899617848870936,0.6470588235294118,0.001,15,sigmoid,tanh,21.3382785320282
1.2866027254941876,9999,1.1877859728807314,9999,0.5,3621,0.6666666666666666,4794,1.1877859728807314,0.6,1.2866027254941876,0.47058823529411764,0.001,20,sigmoid,tanh,22.48790740966797
0.5207926052841739,9999,0.5532536819426416,9999,0.35294117647058826,171,0.3333333333333333,0,0.5532536819426416,0.3333333333333333,0.5207926052841739,0.3235294117647059,0.001,20,sigmoid,tanh,22.55781316757202
0.32396488423960856,9999,0.5290228970409362,9999,0.6764705882352942,4914,0.6666666666666666,672,0.5290228970409362,0.6,0.32396488423960856,0.6470588235294118,0.001,20,sigmoid,tanh,22.559275150299072
0.4317155208374859,9999,0.5197405845742666,9999,0.5294117647058824,114,0.6,1645,0.5197405845742666,0.5333333333333333,0.4317155208374859,0.4117647058823529,0.001,20,sigmoid,tanh,22.299192428588867
1.3334604670283252,9999,1.272576466767009,9999,0.4411764705882353,3753,0.4666666666666667,139,1.272576466767009,0.4666666666666667,1.3334604670283252,0.4411764705882353,0.001,25,sigmoid,tanh,21.40183424949646
0.5850636051179869,9999,0.6944315055890397,9999,0.35294117647058826,8034,0.4,978,0.6944315055890397,0.26666666666666666,0.5850636051179869,0.35294117647058826,0.001,25,sigmoid,tanh,21.86249589920044
0.3206991884395248,9999,0.3986622406377907,9999,0.7058823529411765,8936,0.6,8879,0.3986622406377907,0.6,0.3206991884395248,0.7058823529411765,0.001,25,sigmoid,tanh,21.551095008850098
0.327478874106348,9999,0.3965823283750447,9999,0.6176470588235294,8933,0.7333333333333333,5896,0.3965823283750447,0.7333333333333333,0.327478874106348,0.6176470588235294,0.001,25,sigmoid,tanh,21.546605348587036
0.30094323515997734,9999,0.510513271550844,9999,0.7647058823529411,9984,0.6,9100,0.510513271550844,0.6,0.30094323515997734,0.7647058823529411,0.001,30,sigmoid,tanh,21.38311529159546
0.30087941821927944,9999,0.26109935550445884,9999,0.7647058823529411,7735,0.8,0,0.26109935550445884,0.7333333333333333,0.30087941821927944,0.7647058823529411,0.001,30,sigmoid,tanh,22.10843777656555
0.38594120323907477,9999,0.5523793449521243,9999,0.6470588235294118,9151,0.5333333333333333,4790,0.5523793449521243,0.5333333333333333,0.38594120323907477,0.6470588235294118,0.001,30,sigmoid,tanh,21.44591760635376
0.3832204676537392,9999,0.4158023541030852,9999,0.5,9825,0.4666666666666667,105,0.4158023541030852,0.4666666666666667,0.3832204676537392,0.5,0.001,30,sigmoid,tanh,21.66452431678772
0.65680341987743,9999,0.7835247537148208,9999,0.6176470588235294,714,0.6,724,0.7835247537148208,0.3333333333333333,0.65680341987743,0.29411764705882354,0.001,40,sigmoid,tanh,22.156468629837036
0.5518868090847892,9999,0.5946014036657099,9999,0.5294117647058824,9110,0.4,9997,0.5946014036657099,0.4,0.5518868090847892,0.5294117647058824,0.001,40,sigmoid,tanh,22.505460262298584
0.35225030124785534,9999,0.6236899685227861,9999,0.5882352941176471,9387,0.26666666666666666,0,0.6236899685227861,0.2,0.35225030124785534,0.5882352941176471,0.001,40,sigmoid,tanh,23.431443214416504
0.3704877098239897,9999,0.3858098091611507,9999,0.7058823529411765,8557,0.7333333333333333,6442,0.3858098091611507,0.7333333333333333,0.3704877098239897,0.7058823529411765,0.001,40,sigmoid,tanh,22.190491914749146
0.7683832540717919,9999,0.8007315531482003,9999,0.47058823529411764,0,0.4666666666666667,0,0.8007315531482003,0.4,0.7683832540717919,0.3235294117647059,0.001,50,sigmoid,tanh,23.687578916549683
0.5612010590276283,9999,0.5849672595505662,9999,0.6176470588235294,5574,0.5333333333333333,5568,0.5849672595505662,0.5333333333333333,0.5612010590276283,0.5882352941176471,0.001,50,sigmoid,tanh,23.331048727035522
1.609425195640672,9999,1.494442298753962,9999,0.23529411764705882,7658,0.26666666666666666,3489,1.494442298753962,0.26666666666666666,1.609425195640672,0.23529411764705882,0.001,50,sigmoid,tanh,22.793768882751465
1.8233106469817884,9999,1.6659625693591056,189,0.3235294117647059,0,0.3333333333333333,0,1.6665526669028288,0.3333333333333333,1.8233106469817884,0.29411764705882354,0.001,50,sigmoid,tanh,22.947747707366943
0.3569691128775119,9999,0.35183311550683,9999,0.4411764705882353,484,0.4666666666666667,217,0.35183311550683,0.4666666666666667,0.3569691128775119,0.4411764705882353,0.001,5,sigmoid,relu,22.385138034820557
0.4708777045484439,9999,0.4615993741646764,441,0.2647058823529412,0,0.3333333333333333,0,0.46578769998396535,0.26666666666666666,0.4708777045484439,0.23529411764705882,0.001,5,sigmoid,relu,21.89840316772461
0.3869937722575751,9999,0.43416554053589146,6615,0.47058823529411764,19,0.5333333333333333,0,0.43727336492855556,0.3333333333333333,0.3869937722575751,0.4117647058823529,0.001,5,sigmoid,relu,21.909090995788574
0.4090796304528192,9999,0.39907624734883446,7912,0.5,486,0.4666666666666667,456,0.3999872593482747,0.3333333333333333,0.4090796304528192,0.4411764705882353,0.001,5,sigmoid,relu,22.134260892868042
0.43496133613329574,9999,0.5348724038133134,1829,0.38235294117647056,8445,0.3333333333333333,860,0.5445295330323139,0.3333333333333333,0.43496133613329574,0.35294117647058826,0.001,10,sigmoid,relu,22.391298294067383
0.356443951757192,9999,0.38205201150754525,9999,0.38235294117647056,0,0.4666666666666667,4289,0.38205201150754525,0.3333333333333333,0.356443951757192,0.35294117647058826,0.001,10,sigmoid,relu,22.129255294799805
0.2510987259578141,9999,0.31217795877987375,9999,0.7941176470588235,3475,0.8,3413,0.31217795877987375,0.6666666666666666,0.2510987259578141,0.6764705882352942,0.001,10,sigmoid,relu,21.978713989257812
0.3143104233936584,9999,0.32198478671477143,7477,0.5588235294117647,32,0.6,0,0.3289182176389469,0.6,0.3143104233936584,0.5588235294117647,0.001,10,sigmoid,relu,22.775304555892944
0.48088677522676176,9999,0.4974215607068783,360,0.3235294117647059,0,0.4,8,0.5018697017082709,0.3333333333333333,0.48088677522676176,0.2647058823529412,0.001,15,sigmoid,relu,23.038635730743408
0.5,6483,0.5057165529696375,9999,0.4411764705882353,4,0.4,11,0.5057165529696375,0.3333333333333333,0.5,0.2647058823529412,0.001,15,sigmoid,relu,22.632481575012207
0.3221321602780887,9999,0.3883585690480407,9999,0.6176470588235294,1488,0.6666666666666666,20,0.3883585690480407,0.6666666666666666,0.3221321602780887,0.5882352941176471,0.001,15,sigmoid,relu,22.61357569694519
0.3802786687972268,9999,0.4029518296730031,9999,0.47058823529411764,6995,0.6666666666666666,7718,0.4029518296730031,0.6666666666666666,0.3802786687972268,0.47058823529411764,0.001,15,sigmoid,relu,22.83711004257202
0.4055368405900083,9999,0.4406570658293729,7714,0.47058823529411764,133,0.6,152,0.44100433099664266,0.4666666666666667,0.4055368405900083,0.47058823529411764,0.001,20,sigmoid,relu,22.731148719787598
0.3664672710962779,9999,0.35843118236880894,9999,0.5588235294117647,6239,0.6666666666666666,0,0.35843118236880894,0.6666666666666666,0.3664672710962779,0.5588235294117647,0.001,20,sigmoid,relu,22.1188542842865
0.3871270721117226,9999,0.545475162846333,5514,0.5,9404,0.4,8633,0.572675552355531,0.4,0.3871270721117226,0.5,0.001,20,sigmoid,relu,22.642377138137817
0.3945406493689258,9999,0.6009004283564591,144,0.4117647058823529,7,0.4,9,0.639266934512822,0.4,0.3945406493689258,0.4117647058823529,0.001,20,sigmoid,relu,22.428829669952393
0.3840470797329604,9999,0.3512757999680866,9999,0.38235294117647056,0,0.4,5963,0.3512757999680866,0.4,0.3840470797329604,0.29411764705882354,0.001,25,sigmoid,relu,22.590463399887085
0.5,3510,0.5009972924700922,7231,0.35294117647058826,0,0.3333333333333333,197,0.5009972924700922,0.3333333333333333,0.5,0.23529411764705882,0.001,25,sigmoid,relu,22.897636890411377
0.2762623357052364,9999,0.37768714487135746,8321,0.6764705882352942,9984,0.6,9091,0.404174603034601,0.6,0.2762623357052364,0.6764705882352942,0.001,25,sigmoid,relu,23.17342257499695
0.4569223142981093,9999,0.40901196224077757,9999,0.2647058823529412,0,0.4666666666666667,18,0.40901196224077757,0.4666666666666667,0.4569223142981093,0.2647058823529412,0.001,25,sigmoid,relu,23.21161127090454
0.31537097841723827,9999,0.47073733103969073,9999,0.5588235294117647,2230,0.4666666666666667,4211,0.47073733103969073,0.4666666666666667,0.31537097841723827,0.5588235294117647,0.001,30,sigmoid,relu,23.855281114578247
0.5,2625,0.5355533767080043,9713,0.2647058823529412,0,0.3333333333333333,0,0.5355533767080043,0.26666666666666666,0.5,0.2647058823529412,0.001,30,sigmoid,relu,23.08418560028076
0.48700611298881985,9999,0.5,75,0.38235294117647056,0,0.3333333333333333,64,0.5003012060493048,0.3333333333333333,0.48700611298881985,0.23529411764705882,0.001,30,sigmoid,relu,23.051364421844482
0.5,3121,0.5,63,0.2647058823529412,12,0.3333333333333333,48,0.5,0.3333333333333333,0.5,0.2647058823529412,0.001,30,sigmoid,relu,22.972196102142334
0.3328787592208963,9999,0.43414969375227186,9999,0.5882352941176471,0,0.5333333333333333,0,0.43414969375227186,0.3333333333333333,0.3328787592208963,0.5294117647058824,0.001,40,sigmoid,relu,23.687121629714966
0.327793897524641,9999,0.3416780172208264,9999,0.5882352941176471,133,0.6666666666666666,30,0.3416780172208264,0.6666666666666666,0.327793897524641,0.5294117647058824,0.001,40,sigmoid,relu,23.500924825668335
0.4873481029067815,9999,0.5007065267258183,604,0.2647058823529412,0,0.3333333333333333,0,0.5023450504983086,0.3333333333333333,0.4873481029067815,0.2647058823529412,0.001,40,sigmoid,relu,23.612470865249634
0.37105604122886027,9999,0.5156345654517783,9999,0.5,2,0.5333333333333333,0,0.5156345654517783,0.26666666666666666,0.37105604122886027,0.4411764705882353,0.001,40,sigmoid,relu,24.03636121749878
0.442973361430986,9999,0.4110432610424907,11,0.3235294117647059,2,0.4,1,0.4945729930432859,0.4,0.442973361430986,0.29411764705882354,0.001,50,sigmoid,relu,24.868420124053955
0.3151206205456476,9999,0.3457135017392185,9999,0.5,8648,0.6666666666666666,9478,0.3457135017392185,0.6666666666666666,0.3151206205456476,0.5,0.001,50,sigmoid,relu,23.930721759796143
0.4002088584478187,9999,0.3905341807089662,19,0.4117647058823529,1,0.6666666666666666,3,0.421421004099931,0.4,0.4002088584478187,0.3235294117647059,0.001,50,sigmoid,relu,24.024612426757812
0.3580198883681482,9999,0.46097390683100875,9999,0.5,98,0.4,1741,0.46097390683100875,0.4,0.3580198883681482,0.5,0.001,50,sigmoid,relu,23.316027641296387
0.3646222558574152,9999,0.3945304485760236,9999,0.5588235294117647,7057,0.5333333333333333,9247,0.3945304485760236,0.5333333333333333,0.3646222558574152,0.5588235294117647,0.001,5,tanh,sigmoid,20.915143728256226
0.32344472949499387,9999,0.3584425653580098,9999,0.5,3225,0.4666666666666667,7843,0.3584425653580098,0.4666666666666667,0.32344472949499387,0.4411764705882353,0.001,5,tanh,sigmoid,21.740527629852295
0.30578219395178374,9999,0.3323441857859334,9999,0.5294117647058824,8090,0.4666666666666667,8195,0.3323441857859334,0.4666666666666667,0.30578219395178374,0.5294117647058824,0.001,5,tanh,sigmoid,21.279135704040527
0.3400686108397986,9999,0.36173679509720447,9999,0.4117647058823529,7854,0.3333333333333333,2553,0.36173679509720447,0.3333333333333333,0.3400686108397986,0.4117647058823529,0.001,5,tanh,sigmoid,21.25592565536499
0.3225184963519143,9999,0.3421794025167925,9999,0.5882352941176471,3332,0.5333333333333333,2719,0.3421794025167925,0.5333333333333333,0.3225184963519143,0.5882352941176471,0.001,10,tanh,sigmoid,21.503504514694214
0.2652345923290688,9999,0.36261082811786405,9999,0.6764705882352942,4300,0.5333333333333333,857,0.36261082811786405,0.4,0.2652345923290688,0.6470588235294118,0.001,10,tanh,sigmoid,21.221224308013916
0.2000853345779203,9999,0.23093106710155833,9999,0.7647058823529411,4966,0.6,0,0.23093106710155833,0.6,0.2000853345779203,0.7647058823529411,0.001,10,tanh,sigmoid,21.423468828201294
0.28945366001210876,9999,0.26521565964365174,9285,0.5588235294117647,6583,0.6666666666666666,3934,0.26555514242497663,0.6666666666666666,0.28945366001210876,0.5588235294117647,0.001,10,tanh,sigmoid,20.9026780128479
0.24625416286183904,9999,0.2673040522981089,7158,0.7058823529411765,8143,0.6666666666666666,4775,0.27141349785797086,0.6,0.24625416286183904,0.7058823529411765,0.001,15,tanh,sigmoid,21.342464208602905
0.2652965182504021,9999,0.3021754022816018,6560,0.6764705882352942,9426,0.6,1221,0.3028412189469683,0.6,0.2652965182504021,0.6764705882352942,0.001,15,tanh,sigmoid,22.421144247055054
